d_um,delta_rho,D_tube_mm,T_K,is_large_mode,g_star_over_gE,Ga_dep_earth,Ga_dep_mars,Ga_dep_moon
0.744423222193862,99.59138633005377,3.18,299.8758559806102,False,3.8116712593947057,0.26235211064838787,0.09921777069373282,0.04332420175844938
0.9143922654641082,100.93739256883472,12.7,297.475916383685,False,0.5504988459008611,1.8165342351691125,0.6869869533616114,0.2999781305783856
1.6109097177614338,97.83101507191716,6.35,288.5474548821618,False,0.26466745431030736,3.7783262872493486,1.4289083104684077,0.6239437905549382
278.98544808791814,51.51793223495471,3.18,297.7551774062652,True,0.013090100758018322,76.39360601464058,28.890955995343173,12.615457873977343
0.8485452267768928,90.38880481773829,3.18,312.9723929393941,False,2.7964568771390956,0.3575953586750982,0.1352373884489923,0.059052444551851095
2.0235775955898876,93.52531681166798,9.530000000000001,304.23033585611034,False,0.09233268446242106,10.830401020204226,4.095900895510466,1.788506590492441
0.9368940390547736,94.62234991881292,12.7,292.49075429743766,False,0.5670653773786853,1.7634650957224667,0.6669169730000358,0.29121441947710464
54.44025577963302,62.27251378314695,6.35,300.2444107546318,True,0.0012923735348256543,773.7701005575788,292.6286516889518,127.77854871593044
1.3240481348189599,101.51258613352212,9.530000000000001,314.665220843152,False,0.25176239836837233,3.971999021620478,1.5021525351898035,0.6559264439373268
1.2107452808932073,98.82683255033048,9.530000000000001,308.5663821922931,False,0.33727000730545814,2.9649834801181165,1.1213138339692368,0.4896302994690469
1.559861539775432,91.76364889519999,9.530000000000001,297.80923661600815,False,0.1938365312135352,5.158986253723117,1.9510539247005871,0.8519426841010651
152.0535738423786,54.70392017722439,6.35,303.8506132716726,True,0.0013702188001423904,729.8104506346591,276.0037484051565,120.51915698554004
0.8378006446295553,90.21790525086482,6.35,306.8149235278988,False,1.4916324688999083,0.6704064311079985,0.2535380080948699,0.11070931889856853
0.8954350387390159,100.9142840365384,3.18,304.40616480889025,False,2.253678704342987,0.4437189729276557,0.16780809271779842,0.07327469277704407
1.1781953736781452,89.84082968156403,9.530000000000001,297.937071190193,False,0.4181017308826868,2.391762401673925,0.904529919491362,0.39496993789110685
115.68181617924208,56.76242679210401,12.7,303.13212560365207,True,0.00016742067041393397,5972.978112723962,2258.893863221804,986.3633580645077
1.2514756285564348,87.17858143890044,3.18,297.61811139051053,False,1.1014491488957479,0.9078948410850785,0.34335268709741495,0.149927588436068
1.337191620392646,102.65573895111511,9.530000000000001,303.72919202541163,False,0.2544823064344488,3.9295462777392993,1.4860975219584913,0.6489158990762146
